sales_id,staff_id,customer_id,film_id,date_id,sales_amount
31978,1,497,798,14533,4.99
31978,1,497,798,14534,4.99
31978,1,497,798,14535,4.99
31978,1,497,798,14536,4.99
31978,1,497,798,14537,4.99
31978,1,497,798,14538,4.99
31978,1,497,798,14539,4.99
31978,1,497,798,14540,4.99
31978,1,497,798,14541,4.99
31978,1,497,798,14542,4.99
31978,1,497,798,14543,4.99
31978,1,497,798,14544,4.99
31978,1,497,798,14545,4.99
31978,1,497,798,14546,4.99
31978,1,497,798,14547,4.99
31978,1,497,798,14548,4.99
31978,1,497,798,14549,4.99
31978,1,497,798,14550,4.99
31978,1,497,798,14551,4.99
31978,1,497,798,14552,4.99
31978,1,497,798,14553,4.99
31978,1,497,798,14554,4.99
31978,1,497,798,14555,4.99
31978,1,497,798,14556,4.99
31978,1,497,798,14557,4.99
31978,1,497,798,14558,4.99
31978,1,497,798,14559,4.99
31978,1,497,798,14560,4.99
31978,1,497,798,14561,4.99
31978,1,497,798,14562,4.99
31978,1,497,798,14563,4.99
31978,1,497,798,14564,4.99
31978,1,497,798,14565,4.99
31978,1,497,798,14566,4.99
31978,1,497,798,14567,4.99
31978,1,497,798,14568,4.99
31978,1,497,798,14569,4.99
31978,1,497,798,14570,4.99
31978,1,497,798,14571,4.99
31978,1,497,798,14572,4.99
31978,1,497,798,14573,4.99
31978,1,497,798,14574,4.99
31978,1,497,798,14575,4.99
31978,1,497,798,14576,4.99
31978,1,497,798,14577,4.99
31978,1,497,798,14578,4.99
31978,1,497,798,14579,4.99
31978,1,497,798,14580,4.99
31978,1,497,798,14581,4.99
31978,1,497,798,14582,4.99
31978,1,497,798,14583,4.99
31978,1,497,798,14584,4.99
31978,1,497,798,14585,4.99
31978,1,497,798,14586,4.99
31978,1,497,798,14587,4.99
31978,1,497,798,14588,4.99
31978,1,497,798,14589,4.99
31978,1,497,798,14590,4.99
31978,1,497,798,14591,4.99
31978,1,497,798,14592,4.99
31978,1,497,798,14593,4.99
31978,1,497,798,14594,4.99
31978,1,497,798,14595,4.99
31978,1,497,798,14596,4.99
31979,2,505,183,14415,4.99
31979,2,505,183,14416,4.99
31979,2,505,183,14417,4.99
31979,2,505,183,14418,4.99
31979,2,505,183,14419,4.99
31979,2,505,183,14420,4.99
31979,2,505,183,14421,4.99
31979,2,505,183,14422,4.99
31979,2,505,183,14423,4.99
31979,2,505,183,14424,4.99
31979,2,505,183,14425,4.99
31979,2,505,183,14426,4.99
31979,2,505,183,14427,4.99
31979,2,505,183,14428,4.99
31979,2,505,183,14429,4.99
31979,2,505,183,14430,4.99
31979,2,505,183,14431,4.99
31979,2,505,183,14432,4.99
31979,2,505,183,14433,4.99
31979,2,505,183,14434,4.99
31979,2,505,183,14435,4.99
31979,2,505,183,14436,4.99
31979,2,505,183,14437,4.99
31979,2,505,183,14438,4.99
31979,2,505,183,14439,4.99
31979,2,505,183,14440,4.99
31979,2,505,183,14441,4.99
31979,2,505,183,14442,4.99
31979,2,505,183,14443,4.99
31979,2,505,183,14444,4.99
31979,2,505,183,14445,4.99
31979,2,505,183,14446,4.99
31979,2,505,183,14447,4.99
31979,2,505,183,14448,4.99
31979,2,505,183,14449,4.99
31979,2,505,183,14450,4.99
31979,2,505,183,14451,4.99
31979,2,505,183,14452,4.99
31979,2,505,183,14453,4.99
31979,2,505,183,14454,4.99
31979,2,505,183,14455,4.99
31979,2,505,183,14456,4.99
31979,2,505,183,14457,4.99
31979,2,505,183,14458,4.99
31979,2,505,183,14459,4.99
31979,2,505,183,14460,4.99
31979,2,505,183,14461,4.99
31979,2,505,183,14462,4.99
31979,2,505,183,14463,4.99
31979,2,505,183,14464,4.99
31979,2,505,183,14465,4.99
31979,2,505,183,14466,4.99
31979,2,505,183,14467,4.99
31979,2,505,183,14468,4.99
31979,2,505,183,14469,4.99
31979,2,505,183,14470,4.99
31979,2,505,183,14471,4.99
31979,2,505,183,14472,4.99
31979,2,505,183,14473,4.99
31979,2,505,183,14474,4.99
31979,2,505,183,14475,4.99
31979,2,505,183,14476,4.99
31979,2,505,183,14477,4.99
31979,2,505,183,14478,4.99
31979,2,505,183,14479,4.99
31979,2,505,183,14480,4.99
31979,2,505,183,14481,4.99
31979,2,505,183,14482,4.99
31979,2,505,183,14483,4.99
31979,2,505,183,14484,4.99
31979,2,505,183,14485,4.99
31979,2,505,183,14486,4.99
31979,2,505,183,14487,4.99
31979,2,505,183,14488,4.99
31979,2,505,183,14489,4.99
31979,2,505,183,14490,4.99
31979,2,505,183,14491,4.99
31979,2,505,183,14492,4.99
31979,2,505,183,14493,4.99
31979,2,505,183,14494,4.99
31979,2,505,183,14495,4.99
31979,2,505,183,14496,4.99
31979,2,505,183,14497,4.99
31979,2,505,183,14498,4.99
31979,2,505,183,14499,4.99
31979,2,505,183,14500,4.99
31979,2,505,183,14501,4.99
31979,2,505,183,14502,4.99
31979,2,505,183,14503,4.99
31979,2,505,183,14504,4.99
31979,2,505,183,14505,4.99
31979,2,505,183,14506,4.99
31979,2,505,183,14507,4.99
31979,2,505,183,14508,4.99
31979,2,505,183,14509,4.99
31979,2,505,183,14510,4.99
31979,2,505,183,14511,4.99
31979,2,505,183,14512,4.99
31979,2,505,183,14513,4.99
31979,2,505,183,14514,4.99
31979,2,505,183,14515,4.99
31979,2,505,183,14516,4.99
31979,2,505,183,14517,4.99
31979,2,505,183,14518,4.99
31979,2,505,183,14519,4.99
31979,2,505,183,14520,4.99
31979,2,505,183,14521,4.99
31979,2,505,183,14522,4.99
31979,2,505,183,14523,4.99
31979,2,505,183,14524,4.99
31979,2,505,183,14525,4.99
31979,2,505,183,14526,4.99
31979,2,505,183,14527,4.99
31979,2,505,183,14528,4.99
31979,2,505,183,14529,4.99
31979,2,505,183,14530,4.99
31979,2,505,183,14531,4.99
31979,2,505,183,14532,4.99
31979,2,505,183,14533,4.99
31979,2,505,183,14534,4.99
31979,2,505,183,14535,4.99
31979,2,505,183,14536,4.99
31979,2,505,183,14537,4.99
31979,2,505,183,14538,4.99
31979,2,505,183,14539,4.99
31979,2,505,183,14540,4.99
31979,2,505,183,14541,4.99
31979,2,505,183,14542,4.99
31979,2,505,183,14543,4.99
31979,2,505,183,14544,4.99
31979,2,505,183,14545,4.99
31979,2,505,183,14546,4.99
31979,2,505,183,14547,4.99
31979,2,505,183,14548,4.99
31979,2,505,183,14549,4.99
31979,2,505,183,14550,4.99
31979,2,505,183,14551,4.99
31979,2,505,183,14552,4.99
31979,2,505,183,14553,4.99
31979,2,505,183,14554,4.99
31979,2,505,183,14555,4.99
31979,2,505,183,14556,4.99
31979,2,505,183,14557,4.99
31979,2,505,183,14558,4.99
31979,2,505,183,14559,4.99
31979,2,505,183,14560,4.99
31979,2,505,183,14561,4.99
31979,2,505,183,14562,4.99
31979,2,505,183,14563,4.99
31979,2,505,183,14564,4.99
31979,2,505,183,14565,4.99
31979,2,505,183,14566,4.99
31979,2,505,183,14567,4.99
31979,2,505,183,14568,4.99
31979,2,505,183,14569,4.99
31979,2,505,183,14570,4.99
31979,2,505,183,14571,4.99
31979,2,505,183,14572,4.99
31979,2,505,183,14573,4.99
31979,2,505,183,14574,4.99
31979,2,505,183,14575,4.99
31979,2,505,183,14576,4.99
31979,2,505,183,14577,4.99
31979,2,505,183,14578,4.99
31979,2,505,183,14579,4.99
31979,2,505,183,14580,4.99
31979,2,505,183,14581,4.99
31979,2,505,183,14582,4.99
31979,2,505,183,14583,4.99
31979,2,505,183,14584,4.99
31979,2,505,183,14585,4.99
31979,2,505,183,14586,4.99
31979,2,505,183,14587,4.99
31979,2,505,183,14588,4.99
31979,2,505,183,14589,4.99
31979,2,505,183,14590,4.99
31979,2,505,183,14591,4.99
31979,2,505,183,14592,4.99
31979,2,505,183,14593,4.99
31979,2,505,183,14594,4.99
31979,2,505,183,14595,4.99
31979,2,505,183,14596,4.99
31980,1,508,233,14415,0.99
31980,1,508,233,14416,0.99
31980,1,508,233,14417,0.99
31980,1,508,233,14418,0.99
31980,1,508,233,14419,0.99
31980,1,508,233,14420,0.99
31980,1,508,233,14421,0.99
31980,1,508,233,14422,0.99
31980,1,508,233,14423,0.99
31980,1,508,233,14424,0.99
31980,1,508,233,14425,0.99
31980,1,508,233,14426,0.99
31980,1,508,233,14427,0.99
31980,1,508,233,14428,0.99
31980,1,508,233,14429,0.99
31980,1,508,233,14430,0.99
31980,1,508,233,14431,0.99
31980,1,508,233,14432,0.99
31980,1,508,233,14433,0.99
31980,1,508,233,14434,0.99
31980,1,508,233,14435,0.99
31980,1,508,233,14436,0.99
31980,1,508,233,14437,0.99
31980,1,508,233,14438,0.99
31980,1,508,233,14439,0.99
31980,1,508,233,14440,0.99
31980,1,508,233,14441,0.99
31980,1,508,233,14442,0.99
31980,1,508,233,14443,0.99
31980,1,508,233,14444,0.99
31980,1,508,233,14445,0.99
31980,1,508,233,14446,0.99
31980,1,508,233,14447,0.99
31980,1,508,233,14448,0.99
31980,1,508,233,14449,0.99
31980,1,508,233,14450,0.99
31980,1,508,233,14451,0.99
31980,1,508,233,14452,0.99
31980,1,508,233,14453,0.99
31980,1,508,233,14454,0.99
31980,1,508,233,14455,0.99
31980,1,508,233,14456,0.99
31980,1,508,233,14457,0.99
31980,1,508,233,14458,0.99
31980,1,508,233,14459,0.99
31980,1,508,233,14460,0.99
31980,1,508,233,14461,0.99
31980,1,508,233,14462,0.99
31980,1,508,233,14463,0.99
31980,1,508,233,14464,0.99
31980,1,508,233,14465,0.99
31980,1,508,233,14466,0.99
31980,1,508,233,14467,0.99
31980,1,508,233,14468,0.99
31980,1,508,233,14469,0.99
31980,1,508,233,14470,0.99
31980,1,508,233,14471,0.99
31980,1,508,233,14472,0.99
31980,1,508,233,14473,0.99
31980,1,508,233,14474,0.99
31980,1,508,233,14475,0.99
31980,1,508,233,14476,0.99
31980,1,508,233,14477,0.99
31980,1,508,233,14478,0.99
31980,1,508,233,14479,0.99
31980,1,508,233,14480,0.99
31980,1,508,233,14481,0.99
31980,1,508,233,14482,0.99
31980,1,508,233,14483,0.99
31980,1,508,233,14484,0.99
31980,1,508,233,14485,0.99
31980,1,508,233,14486,0.99
31980,1,508,233,14487,0.99
31980,1,508,233,14488,0.99
31980,1,508,233,14489,0.99
31980,1,508,233,14490,0.99
31980,1,508,233,14491,0.99
31980,1,508,233,14492,0.99
31980,1,508,233,14493,0.99
31980,1,508,233,14494,0.99
31980,1,508,233,14495,0.99
31980,1,508,233,14496,0.99
31980,1,508,233,14497,0.99
31980,1,508,233,14498,0.99
31980,1,508,233,14499,0.99
31980,1,508,233,14500,0.99
31980,1,508,233,14501,0.99
31980,1,508,233,14502,0.99
31980,1,508,233,14503,0.99
31980,1,508,233,14504,0.99
31980,1,508,233,14505,0.99
31980,1,508,233,14506,0.99
31980,1,508,233,14507,0.99
31980,1,508,233,14508,0.99
31980,1,508,233,14509,0.99
31980,1,508,233,14510,0.99
31980,1,508,233,14511,0.99
31980,1,508,233,14512,0.99
31980,1,508,233,14513,0.99
31980,1,508,233,14514,0.99
31980,1,508,233,14515,0.99
31980,1,508,233,14516,0.99
31980,1,508,233,14517,0.99
31980,1,508,233,14518,0.99
31980,1,508,233,14519,0.99
31980,1,508,233,14520,0.99
31980,1,508,233,14521,0.99
31980,1,508,233,14522,0.99
31980,1,508,233,14523,0.99
31980,1,508,233,14524,0.99
31980,1,508,233,14525,0.99
31980,1,508,233,14526,0.99
31980,1,508,233,14527,0.99
31980,1,508,233,14528,0.99
31980,1,508,233,14529,0.99
31980,1,508,233,14530,0.99
31980,1,508,233,14531,0.99
31980,1,508,233,14532,0.99
31980,1,508,233,14533,0.99
31980,1,508,233,14534,0.99
31980,1,508,233,14535,0.99
31980,1,508,233,14536,0.99
31980,1,508,233,14537,0.99
31980,1,508,233,14538,0.99
31980,1,508,233,14539,0.99
31980,1,508,233,14540,0.99
31980,1,508,233,14541,0.99
31980,1,508,233,14542,0.99
31980,1,508,233,14543,0.99
31980,1,508,233,14544,0.99
31980,1,508,233,14545,0.99
31980,1,508,233,14546,0.99
31980,1,508,233,14547,0.99
31980,1,508,233,14548,0.99
31980,1,508,233,14549,0.99
31980,1,508,233,14550,0.99
31980,1,508,233,14551,0.99
31980,1,508,233,14552,0.99
31980,1,508,233,14553,0.99
31980,1,508,233,14554,0.99
31980,1,508,233,14555,0.99
31980,1,508,233,14556,0.99
31980,1,508,233,14557,0.99
31980,1,508,233,14558,0.99
31980,1,508,233,14559,0.99
31980,1,508,233,14560,0.99
31980,1,508,233,14561,0.99
31980,1,508,233,14562,0.99
31980,1,508,233,14563,0.99
31980,1,508,233,14564,0.99
31980,1,508,233,14565,0.99
31980,1,508,233,14566,0.99
31980,1,508,233,14567,0.99
31980,1,508,233,14568,0.99
31980,1,508,233,14569,0.99
31980,1,508,233,14570,0.99
31980,1,508,233,14571,0.99
31980,1,508,233,14572,0.99
31980,1,508,233,14573,0.99
31980,1,508,233,14574,0.99
31980,1,508,233,14575,0.99
31980,1,508,233,14576,0.99
31980,1,508,233,14577,0.99
31980,1,508,233,14578,0.99
31980,1,508,233,14579,0.99
31980,1,508,233,14580,0.99
31980,1,508,233,14581,0.99
31980,1,508,233,14582,0.99
31980,1,508,233,14583,0.99
31980,1,508,233,14584,0.99
31980,1,508,233,14585,0.99
31980,1,508,233,14586,0.99
31980,1,508,233,14587,0.99
31980,1,508,233,14588,0.99
31980,1,508,233,14589,0.99
31980,1,508,233,14590,0.99
31980,1,508,233,14591,0.99
31980,1,508,233,14592,0.99
31980,1,508,233,14593,0.99
31980,1,508,233,14594,0.99
31980,1,508,233,14595,0.99
31980,1,508,233,14596,0.99
31981,1,512,19,14415,0.99
31981,1,512,19,14416,0.99
31981,1,512,19,14417,0.99
31981,1,512,19,14418,0.99
31981,1,512,19,14419,0.99
31981,1,512,19,14420,0.99
31981,1,512,19,14421,0.99
31981,1,512,19,14422,0.99
31981,1,512,19,14423,0.99
31981,1,512,19,14424,0.99
31981,1,512,19,14425,0.99
31981,1,512,19,14426,0.99
31981,1,512,19,14427,0.99
31981,1,512,19,14428,0.99
31981,1,512,19,14429,0.99
31981,1,512,19,14430,0.99
31981,1,512,19,14431,0.99
31981,1,512,19,14432,0.99
31981,1,512,19,14433,0.99
31981,1,512,19,14434,0.99
31981,1,512,19,14435,0.99
31981,1,512,19,14436,0.99
31981,1,512,19,14437,0.99
31981,1,512,19,14438,0.99
31981,1,512,19,14439,0.99
31981,1,512,19,14440,0.99
31981,1,512,19,14441,0.99
31981,1,512,19,14442,0.99
31981,1,512,19,14443,0.99
31981,1,512,19,14444,0.99
31981,1,512,19,14445,0.99
31981,1,512,19,14446,0.99
31981,1,512,19,14447,0.99
31981,1,512,19,14448,0.99
31981,1,512,19,14449,0.99
31981,1,512,19,14450,0.99
31981,1,512,19,14451,0.99
31981,1,512,19,14452,0.99
31981,1,512,19,14453,0.99
31981,1,512,19,14454,0.99
31981,1,512,19,14455,0.99
31981,1,512,19,14456,0.99
31981,1,512,19,14457,0.99
31981,1,512,19,14458,0.99
31981,1,512,19,14459,0.99
31981,1,512,19,14460,0.99
31981,1,512,19,14461,0.99
31981,1,512,19,14462,0.99
31981,1,512,19,14463,0.99
31981,1,512,19,14464,0.99
31981,1,512,19,14465,0.99
31981,1,512,19,14466,0.99
31981,1,512,19,14467,0.99
31981,1,512,19,14468,0.99
31981,1,512,19,14469,0.99
31981,1,512,19,14470,0.99
31981,1,512,19,14471,0.99
31981,1,512,19,14472,0.99
31981,1,512,19,14473,0.99
31981,1,512,19,14474,0.99
31981,1,512,19,14475,0.99
31981,1,512,19,14476,0.99
31981,1,512,19,14477,0.99
31981,1,512,19,14478,0.99
31981,1,512,19,14479,0.99
31981,1,512,19,14480,0.99
31981,1,512,19,14481,0.99
31981,1,512,19,14482,0.99
31981,1,512,19,14483,0.99
31981,1,512,19,14484,0.99
31981,1,512,19,14485,0.99
31981,1,512,19,14486,0.99
31981,1,512,19,14487,0.99
31981,1,512,19,14488,0.99
31981,1,512,19,14489,0.99
31981,1,512,19,14490,0.99
31981,1,512,19,14491,0.99
31981,1,512,19,14492,0.99
31981,1,512,19,14493,0.99
31981,1,512,19,14494,0.99
31981,1,512,19,14495,0.99
31981,1,512,19,14496,0.99
31981,1,512,19,14497,0.99
31981,1,512,19,14498,0.99
31981,1,512,19,14499,0.99
31981,1,512,19,14500,0.99
31981,1,512,19,14501,0.99
31981,1,512,19,14502,0.99
31981,1,512,19,14503,0.99
31981,1,512,19,14504,0.99
31981,1,512,19,14505,0.99
31981,1,512,19,14506,0.99
31981,1,512,19,14507,0.99
31981,1,512,19,14508,0.99
31981,1,512,19,14509,0.99
31981,1,512,19,14510,0.99
31981,1,512,19,14511,0.99
31981,1,512,19,14512,0.99
31981,1,512,19,14513,0.99
31981,1,512,19,14514,0.99
31981,1,512,19,14515,0.99
31981,1,512,19,14516,0.99
31981,1,512,19,14517,0.99
31981,1,512,19,14518,0.99
31981,1,512,19,14519,0.99
31981,1,512,19,14520,0.99
31981,1,512,19,14521,0.99
31981,1,512,19,14522,0.99
31981,1,512,19,14523,0.99
31981,1,512,19,14524,0.99
31981,1,512,19,14525,0.99
31981,1,512,19,14526,0.99
31981,1,512,19,14527,0.99
31981,1,512,19,14528,0.99
31981,1,512,19,14529,0.99
31981,1,512,19,14530,0.99
31981,1,512,19,14531,0.99
31981,1,512,19,14532,0.99
31981,1,512,19,14533,0.99
31981,1,512,19,14534,0.99
31981,1,512,19,14535,0.99
31981,1,512,19,14536,0.99
31981,1,512,19,14537,0.99
31981,1,512,19,14538,0.99
31981,1,512,19,14539,0.99
31981,1,512,19,14540,0.99
31981,1,512,19,14541,0.99
31981,1,512,19,14542,0.99
31981,1,512,19,14543,0.99
31981,1,512,19,14544,0.99
31981,1,512,19,14545,0.99
31981,1,512,19,14546,0.99
31981,1,512,19,14547,0.99
31981,1,512,19,14548,0.99
31981,1,512,19,14549,0.99
31981,1,512,19,14550,0.99
31981,1,512,19,14551,0.99
31981,1,512,19,14552,0.99
31981,1,512,19,14553,0.99
31981,1,512,19,14554,0.99
31981,1,512,19,14555,0.99
31981,1,512,19,14556,0.99
31981,1,512,19,14557,0.99
31981,1,512,19,14558,0.99
31981,1,512,19,14559,0.99
31981,1,512,19,14560,0.99
31981,1,512,19,14561,0.99
31981,1,512,19,14562,0.99
31981,1,512,19,14563,0.99
31981,1,512,19,14564,0.99
31981,1,512,19,14565,0.99
31981,1,512,19,14566,0.99
31981,1,512,19,14567,0.99
31981,1,512,19,14568,0.99
31981,1,512,19,14569,0.99
31981,1,512,19,14570,0.99
31981,1,512,19,14571,0.99
31981,1,512,19,14572,0.99
31981,1,512,19,14573,0.99
31981,1,512,19,14574,0.99
31981,1,512,19,14575,0.99
31981,1,512,19,14576,0.99
31981,1,512,19,14577,0.99
31981,1,512,19,14578,0.99
31981,1,512,19,14579,0.99
31981,1,512,19,14580,0.99
31981,1,512,19,14581,0.99
31981,1,512,19,14582,0.99
31981,1,512,19,14583,0.99
31981,1,512,19,14584,0.99
31981,1,512,19,14585,0.99
31981,1,512,19,14586,0.99
31981,1,512,19,14587,0.99
31981,1,512,19,14588,0.99
31981,1,512,19,14589,0.99
31981,1,512,19,14590,0.99
31981,1,512,19,14591,0.99
31981,1,512,19,14592,0.99
31981,1,512,19,14593,0.99
31981,1,512,19,14594,0.99
31981,1,512,19,14595,0.99
31981,1,512,19,14596,0.99
31982,1,516,300,14415,5.98
31982,1,516,300,14416,5.98
31982,1,516,300,14417,5.98
31982,1,516,300,14418,5.98
31982,1,516,300,14419,5.98
31982,1,516,300,14420,5.98
31982,1,516,300,14421,5.98
31982,1,516,300,14422,5.98
31982,1,516,300,14423,5.98
31982,1,516,300,14424,5.98
31982,1,516,300,14425,5.98
31982,1,516,300,14426,5.98
31982,1,516,300,14427,5.98
31982,1,516,300,14428,5.98
31982,1,516,300,14429,5.98
31982,1,516,300,14430,5.98
31982,1,516,300,14431,5.98
31982,1,516,300,14432,5.98
31982,1,516,300,14433,5.98
31982,1,516,300,14434,5.98
31982,1,516,300,14435,5.98
31982,1,516,300,14436,5.98
31982,1,516,300,14437,5.98
31982,1,516,300,14438,5.98
31982,1,516,300,14439,5.98
31982,1,516,300,14440,5.98
31982,1,516,300,14441,5.98
31982,1,516,300,14442,5.98
31982,1,516,300,14443,5.98
31982,1,516,300,14444,5.98
31982,1,516,300,14445,5.98
31982,1,516,300,14446,5.98
31982,1,516,300,14447,5.98
31982,1,516,300,14448,5.98
31982,1,516,300,14449,5.98
31982,1,516,300,14450,5.98
31982,1,516,300,14451,5.98
31982,1,516,300,14452,5.98
31982,1,516,300,14453,5.98
31982,1,516,300,14454,5.98
31982,1,516,300,14455,5.98
31982,1,516,300,14456,5.98
31982,1,516,300,14457,5.98
31982,1,516,300,14458,5.98
31982,1,516,300,14459,5.98
31982,1,516,300,14460,5.98
31982,1,516,300,14461,5.98
31982,1,516,300,14462,5.98
31982,1,516,300,14463,5.98
31982,1,516,300,14464,5.98
31982,1,516,300,14465,5.98
31982,1,516,300,14466,5.98
31982,1,516,300,14467,5.98
31982,1,516,300,14468,5.98
31982,1,516,300,14469,5.98
31982,1,516,300,14470,5.98
31982,1,516,300,14471,5.98
31982,1,516,300,14472,5.98
31982,1,516,300,14473,5.98
31982,1,516,300,14474,5.98
31982,1,516,300,14475,5.98
31982,1,516,300,14476,5.98
31982,1,516,300,14477,5.98
31982,1,516,300,14478,5.98
31982,1,516,300,14479,5.98
31982,1,516,300,14480,5.98
31982,1,516,300,14481,5.98
31982,1,516,300,14482,5.98
31982,1,516,300,14483,5.98
31982,1,516,300,14484,5.98
31982,1,516,300,14485,5.98
31982,1,516,300,14486,5.98
31982,1,516,300,14487,5.98
31982,1,516,300,14488,5.98
31982,1,516,300,14489,5.98
31982,1,516,300,14490,5.98
31982,1,516,300,14491,5.98
31982,1,516,300,14492,5.98
31982,1,516,300,14493,5.98
31982,1,516,300,14494,5.98
31982,1,516,300,14495,5.98
31982,1,516,300,14496,5.98
31982,1,516,300,14497,5.98
31982,1,516,300,14498,5.98
31982,1,516,300,14499,5.98
31982,1,516,300,14500,5.98
31982,1,516,300,14501,5.98
31982,1,516,300,14502,5.98
31982,1,516,300,14503,5.98
31982,1,516,300,14504,5.98
31982,1,516,300,14505,5.98
31982,1,516,300,14506,5.98
31982,1,516,300,14507,5.98
31982,1,516,300,14508,5.98
31982,1,516,300,14509,5.98
31982,1,516,300,14510,5.98
31982,1,516,300,14511,5.98
31982,1,516,300,14512,5.98
31982,1,516,300,14513,5.98
31982,1,516,300,14514,5.98
31982,1,516,300,14515,5.98
31982,1,516,300,14516,5.98
31982,1,516,300,14517,5.98
31982,1,516,300,14518,5.98
31982,1,516,300,14519,5.98
31982,1,516,300,14520,5.98
31982,1,516,300,14521,5.98
31982,1,516,300,14522,5.98
31982,1,516,300,14523,5.98
31982,1,516,300,14524,5.98
31982,1,516,300,14525,5.98
31982,1,516,300,14526,5.98
31982,1,516,300,14527,5.98
31982,1,516,300,14528,5.98
31982,1,516,300,14529,5.98
31982,1,516,300,14530,5.98
31982,1,516,300,14531,5.98
31982,1,516,300,14532,5.98
31982,1,516,300,14533,5.98
31982,1,516,300,14534,5.98
31982,1,516,300,14535,5.98
31982,1,516,300,14536,5.98
31982,1,516,300,14537,5.98
31982,1,516,300,14538,5.98
31982,1,516,300,14539,5.98
31982,1,516,300,14540,5.98
31982,1,516,300,14541,5.98
31982,1,516,300,14542,5.98
31982,1,516,300,14543,5.98
31982,1,516,300,14544,5.98
31982,1,516,300,14545,5.98
31982,1,516,300,14546,5.98
31982,1,516,300,14547,5.98
31982,1,516,300,14548,5.98
31982,1,516,300,14549,5.98
31982,1,516,300,14550,5.98
31982,1,516,300,14551,5.98
31982,1,516,300,14552,5.98
31982,1,516,300,14553,5.98
31982,1,516,300,14554,5.98
31982,1,516,300,14555,5.98
31982,1,516,300,14556,5.98
31982,1,516,300,14557,5.98
31982,1,516,300,14558,5.98
31982,1,516,300,14559,5.98
31982,1,516,300,14560,5.98
31982,1,516,300,14561,5.98
31982,1,516,300,14562,5.98
31982,1,516,300,14563,5.98
31982,1,516,300,14564,5.98
31982,1,516,300,14565,5.98
31982,1,516,300,14566,5.98
31982,1,516,300,14567,5.98
31982,1,516,300,14568,5.98
31982,1,516,300,14569,5.98
31982,1,516,300,14570,5.98
31982,1,516,300,14571,5.98
31982,1,516,300,14572,5.98
31982,1,516,300,14573,5.98
31982,1,516,300,14574,5.98
31982,1,516,300,14575,5.98
31982,1,516,300,14576,5.98
31982,1,516,300,14577,5.98
31982,1,516,300,14578,5.98
31982,1,516,300,14579,5.98
31982,1,516,300,14580,5.98
31982,1,516,300,14581,5.98
31982,1,516,300,14582,5.98
31982,1,516,300,14583,5.98
31982,1,516,300,14584,5.98
31982,1,516,300,14585,5.98
31982,1,516,300,14586,5.98
31982,1,516,300,14587,5.98
31982,1,516,300,14588,5.98
31982,1,516,300,14589,5.98
31982,1,516,300,14590,5.98
31982,1,516,300,14591,5.98
31982,1,516,300,14592,5.98
31982,1,516,300,14593,5.98
31982,1,516,300,14594,5.98
31982,1,516,300,14595,5.98
31982,1,516,300,14596,5.98
31983,1,516,581,14415,0.0
31983,1,516,581,14416,0.0
31983,1,516,581,14417,0.0
31983,1,516,581,14418,0.0
31983,1,516,581,14419,0.0
31983,1,516,581,14420,0.0
31983,1,516,581,14421,0.0
31983,1,516,581,14422,0.0
31983,1,516,581,14423,0.0
31983,1,516,581,14424,0.0
31983,1,516,581,14425,0.0
31983,1,516,581,14426,0.0
31983,1,516,581,14427,0.0
31983,1,516,581,14428,0.0
31983,1,516,581,14429,0.0
31983,1,516,581,14430,0.0
31983,1,516,581,14431,0.0
31983,1,516,581,14432,0.0
31983,1,516,581,14433,0.0
31983,1,516,581,14434,0.0
31983,1,516,581,14435,0.0
31983,1,516,581,14436,0.0
31983,1,516,581,14437,0.0
31983,1,516,581,14438,0.0
31983,1,516,581,14439,0.0
31983,1,516,581,14440,0.0
31983,1,516,581,14441,0.0
31983,1,516,581,14442,0.0
31983,1,516,581,14443,0.0
31983,1,516,581,14444,0.0
31983,1,516,581,14445,0.0
31983,1,516,581,14446,0.0
31983,1,516,581,14447,0.0
31983,1,516,581,14448,0.0
31983,1,516,581,14449,0.0
31983,1,516,581,14450,0.0
31983,1,516,581,14451,0.0
31983,1,516,581,14452,0.0
31983,1,516,581,14453,0.0
31983,1,516,581,14454,0.0
31983,1,516,581,14455,0.0
31983,1,516,581,14456,0.0
31983,1,516,581,14457,0.0
31983,1,516,581,14458,0.0
31983,1,516,581,14459,0.0
31983,1,516,581,14460,0.0
31983,1,516,581,14461,0.0
31983,1,516,581,14462,0.0
31983,1,516,581,14463,0.0
31983,1,516,581,14464,0.0
31983,1,516,581,14465,0.0
31983,1,516,581,14466,0.0
31983,1,516,581,14467,0.0
31983,1,516,581,14468,0.0
31983,1,516,581,14469,0.0
31983,1,516,581,14470,0.0
31983,1,516,581,14471,0.0
31983,1,516,581,14472,0.0
31983,1,516,581,14473,0.0
31983,1,516,581,14474,0.0
31983,1,516,581,14475,0.0
31983,1,516,581,14476,0.0
31983,1,516,581,14477,0.0
31983,1,516,581,14478,0.0
31983,1,516,581,14479,0.0
31983,1,516,581,14480,0.0
31983,1,516,581,14481,0.0
31983,1,516,581,14482,0.0
31983,1,516,581,14483,0.0
31983,1,516,581,14484,0.0
31983,1,516,581,14485,0.0
31983,1,516,581,14486,0.0
31983,1,516,581,14487,0.0
31983,1,516,581,14488,0.0
31983,1,516,581,14489,0.0
31983,1,516,581,14490,0.0
31983,1,516,581,14491,0.0
31983,1,516,581,14492,0.0
31983,1,516,581,14493,0.0
31983,1,516,581,14494,0.0
31983,1,516,581,14495,0.0
